FE,Run 1,Run 2,Run 3,Run 4,Run 5,Run 6,Run 7,Run 8,Run 9,Run 10,Run 11,Run 12,Run 13,Run 14,Run 15,Run 16,Run 17,Run 18,Run 19,Run 20,Run 21,Run 22,Run 23,Run 24,Run 25
8800,430336,426286,413292,427974,417182,435424,427730,433048,432112,428890,429800,430908,432330,434192,431072,430630,428338,419312,436010,426852,435264,434214,424568,429528,430398
8900,430336,426286,413292,427974,417182,435424,427730,433048,432112,428890,429800,430908,432330,434192,431072,430630,428338,419312,436010,426852,435264,434214,424568,429528,430398
9000,430336,426286,413292,427974,417182,435424,427730,433048,432112,428890,429800,430908,432330,434192,431072,430630,428338,419312,436010,426852,435264,434214,424568,429528,430398
9100,430336,426286,413292,427974,417182,435424,427730,433048,432112,428890,429800,430908,432330,434192,431072,430630,428338,419312,436010,426852,430592,434214,424568,429528,430398
9200,430336,426286,413292,425584,417182,435424,427730,433048,432112,428890,429800,430908,432330,434192,431072,430630,428338,419312,436010,426852,430592,434214,424568,429528,430398
9300,430336,426286,413292,425584,417182,435424,427730,433048,432112,428890,429800,430908,432330,434192,431072,430630,428338,419312,436010,426852,430592,434214,424568,419700,430398
9400,430336,426286,413292,425584,417182,435424,427730,433048,432112,428890,429800,430908,432330,434192,431072,430630,428338,419312,436010,426852,430592,434214,424568,419700,430398
9500,430336,426286,413292,425584,417182,435424,427730,433048,432112,428890,429800,430908,432330,434192,431072,430630,428338,419312,436010,426852,430592,434214,424568,419700,430398
9600,430336,426286,413292,425584,417182,435424,427730,433048,432112,428890,429800,430908,432330,434192,426700,430630,428338,419312,436010,426852,430592,434214,424568,419700,430398
9700,430336,426286,413292,425584,417182,435424,427730,433048,432112,428890,429800,430908,432330,434192,426700,430630,428338,419312,436010,426852,430592,434214,424568,419700,430398
9800,430336,426286,413292,425584,417182,435424,427730,433048,432112,428890,429800,430908,432330,434192,426700,430630,428338,419312,436010,426852,430592,434214,424568,419700,430398
9900,430336,426286,413292,425584,417182,435424,427730,433048,432112,428890,429800,430908,432330,434192,426700,430630,428338,419312,436010,426852,430592,434214,424568,419700,430398
10000,430336,426286,413292,425584,417182,435424,427730,433048,432112,428890,429800,428678,432330,434192,426700,430630,428338,419312,436010,426852,430592,434214,424568,419700,430398
10100,430336,426286,413292,425584,417182,435424,427730,433048,432112,428890,429800,428678,432330,434192,426700,430630,428338,419312,436010,426852,430592,434214,424568,419700,430398
10200,430336,426286,413292,425584,417182,435424,427730,433048,432112,428890,429800,428678,432330,434192,426700,430630,428338,419312,436010,426852,430592,434214,424568,419700,430398
10300,430336,426286,413292,425584,417182,435424,427730,433048,432112,428890,429800,428678,432330,434192,426700,430630,428338,419312,436010,426852,430592,434214,424568,419700,430398
10400,430336,426286,413292,425584,417182,435424,427730,433048,432112,428890,429800,428678,432330,434192,426700,430630,428338,419312,436010,426852,430592,429406,424568,419700,430398
10500,430336,426286,413292,425584,417182,435424,427730,433048,432112,428890,429800,428678,432330,434192,426700,430630,428338,419312,436010,426852,430592,429406,424568,419700,430398
10600,430336,426286,413292,425584,417182,435424,427730,433048,432112,428890,429800,428678,432330,434192,426700,430630,428338,419312,436010,426852,430592,429406,424568,419700,430398
10700,430336,426286,413292,425584,417182,435424,427730,433048,432112,428890,429800,428678,432330,434192,426700,430630,428338,419312,436010,426852,430592,429406,424568,419700,430398
10800,430336,426286,413292,425584,417182,435424,427730,433048,430970,428890,429800,428678,432330,434192,426700,430630,428338,419312,436010,426852,430592,429406,424568,419700,430398
10900,430336,426286,413292,425584,417182,435424,427730,433048,430970,428890,429800,428678,432330,434192,426700,430630,428338,419312,436010,426852,430592,429406,424568,419700,430398
11000,430336,426286,413292,425584,417182,435424,427730,433048,430970,428890,429800,428678,432330,434192,426700,430630,428338,419312,436010,426852,430592,429406,424568,419700,430398
11100,430336,426286,413292,425584,417182,435424,427730,433048,430970,428890,429800,428678,432330,434192,426700,430630,428338,419312,436010,422728,430592,429406,424568,419700,430398
11200,430336,426286,413292,425584,417182,435424,427730,433048,430970,428890,429800,428678,432330,434192,426700,430630,428338,419312,436010,422728,430592,429406,424568,419700,430398
11300,430336,426286,413292,425584,417182,435424,427730,433048,430970,428890,429800,428678,432330,434192,426700,430630,428338,419312,436010,422728,430592,429406,424568,419700,430398
11400,430336,426286,413292,425584,417182,435424,427730,433048,430970,428890,429800,428678,432330,434192,426700,430630,428338,419312,436010,422728,430592,429406,424568,419700,430398
11500,430336,426286,413292,425584,417182,419918,427730,433048,430970,428890,429800,428678,432330,434192,426700,430630,428338,419312,436010,422728,430592,429406,424568,419700,430398
11600,430336,426286,413292,425584,417182,419918,427730,433048,430970,428890,429800,428678,432330,434192,426700,430630,428338,419312,436010,422728,430592,429406,424568,419700,430398
11700,430336,426286,413292,425584,417182,419918,427730,433048,430970,428890,429800,428678,432330,434192,426700,430630,424972,419312,436010,422728,430592,429406,424568,419700,430398
11800,430336,426286,413292,425584,417182,419918,427730,433048,430970,428890,429800,428678,432330,434192,426700,430630,424972,419312,436010,422728,430592,429406,424568,419700,430398
11900,430336,426286,413292,425584,417182,419918,427730,433048,430970,421912,429800,428678,432330,434192,426700,430630,424972,419312,436010,422728,430592,429406,424568,419700,430398
12000,430336,426286,413292,425584,417182,419918,427730,433048,430970,421912,429800,428678,432330,434192,426700,430630,424972,419312,436010,422728,430592,429406,424568,419700,430398
12100,430336,426286,413292,425584,417182,419918,427730,433048,430970,421912,429800,428678,432330,434192,426700,430630,424972,419312,436010,422728,430592,429406,424568,419700,430398
12200,426538,426286,413292,425584,417182,419918,427730,433048,430970,421912,429800,428678,432330,434192,426700,430630,424972,419312,436010,422728,430592,429406,424568,419700,430398
12300,426538,426286,413292,425584,417182,419918,427730,433048,430970,421912,429800,428678,432330,433332,426700,430630,424972,419312,436010,422728,430592,429034,424568,419700,430398
12400,426538,426286,413292,425584,417182,419918,427730,433048,430970,421912,429800,428678,432330,433332,426700,430630,424972,419312,436010,422728,430592,429034,424568,419700,430398
12500,426538,426286,413292,425584,417182,419918,427730,433048,430970,421912,429800,428678,432330,433332,426700,430630,424972,419312,436010,422728,430592,429034,424568,419700,430398
12600,426538,426286,413292,425584,417182,419918,427730,433048,430970,421912,429800,424738,432330,433332,426700,430630,424972,419312,436010,422728,430592,429034,424568,419700,430398
12700,426538,426286,413292,425584,417182,419918,427730,433048,430970,421912,429800,424738,432330,433332,426700,430630,424972,419312,436010,422728,430592,429034,424568,419700,430398
12800,426538,426286,413292,425584,417182,419918,427730,433048,430970,421912,429800,424738,432330,433332,426700,430630,424972,419312,436010,422728,430592,429034,424568,419700,430398
12900,426538,426286,413292,425584,417182,419918,427730,433048,430970,421912,429800,424738,432330,433332,426700,430630,424972,419312,436010,422728,430592,429034,424568,419700,430398
13000,426538,426286,413292,425584,417182,419918,427730,433048,430970,421912,429800,424738,432330,433332,426700,430630,424972,419312,436010,422728,430592,429034,424568,419700,430398
13100,426538,426286,413292,425584,417000,419918,427730,433048,430970,421912,429800,424738,432330,433332,426700,430630,424972,419312,436010,422728,430592,429034,424568,419700,430398
13200,426538,426286,413292,425584,417000,419918,427730,433048,430970,421912,429800,424738,432330,433332,426700,430630,424972,419312,436010,422728,430592,429034,424568,419700,430398
13300,426538,426286,413292,425584,417000,419918,427730,433048,430970,421912,429800,424738,432330,433332,426700,430630,424972,419312,436010,422728,430592,429034,424568,419700,430398
13400,426538,426286,413292,425584,417000,419918,427730,433048,430970,421912,429800,424738,432330,433332,426700,430630,424972,419312,436010,422728,430592,429034,424568,419700,430398
13500,426538,426286,413292,425584,417000,419918,427730,433048,430970,421912,429800,424738,432330,433332,426700,430630,424972,419312,436010,422728,430592,429034,424568,419700,430398
13600,426538,426286,413292,425584,417000,419918,427730,433048,430970,421912,429800,424738,432330,433332,409436,430630,424972,419312,436010,422728,430592,429034,424568,419700,430398
13700,426538,426286,413292,425584,417000,419918,427730,433048,430970,421912,429800,424738,432330,433332,409436,430630,424972,419312,436010,422728,430592,429034,424568,419700,430398
13800,426538,426286,413292,425584,417000,419918,427730,433048,430970,421912,429800,424738,432330,433332,409436,430630,424972,419312,436010,422728,430592,429034,424568,419700,430398
13900,426538,426286,413292,425584,417000,419918,427730,433048,430970,421912,429800,424738,432330,433332,409436,430630,424972,419312,436010,422728,430592,429034,424568,419700,430398
14000,426538,426286,413292,425584,417000,419918,427730,433048,430970,421912,429800,424738,432330,433332,409436,430630,424972,419312,436010,422728,426884,429034,424568,419700,430398
14100,426538,426286,413292,425584,417000,419918,427730,433048,430970,421912,428734,424738,432330,433332,409436,430630,424972,419312,436010,422728,426884,429034,424568,419700,430398
14200,426538,426286,413292,425584,417000,419918,427730,433048,430970,421912,428734,412808,432330,433332,409436,430630,424972,419312,436010,422728,426884,429034,424568,419700,430398
14300,426538,426286,413292,425584,417000,419918,427730,433048,430970,421912,428734,412808,432330,433332,409436,430630,424972,419312,436010,422728,426884,429034,424568,419700,430398
14400,426538,426286,413292,425584,412316,419918,427730,433048,430970,421912,428734,412808,432330,433332,409436,430630,424972,419312,436010,422728,426884,429034,424568,419700,430398
