FE,Run 1,Run 2,Run 3,Run 4,Run 5,Run 6,Run 7,Run 8,Run 9,Run 10,Run 11,Run 12,Run 13,Run 14,Run 15,Run 16,Run 17,Run 18,Run 19,Run 20,Run 21,Run 22,Run 23,Run 24,Run 25
11000,422870,409958,424278,416356,415956,415392,424168,415856,424606,424060,413358,414872,428872,412348,407142,419158,418384,429598,427134,412430,421680,414420,414580,424482,415482
11100,422870,409958,424278,416356,415956,415392,424168,415856,424606,424060,413358,414872,428872,412348,407142,419158,418384,429598,427134,412430,421680,414420,414580,424482,415482
11200,422870,409958,424278,416356,415956,415392,424168,415856,424606,424060,413358,414872,428872,412348,407142,419158,418384,429598,427134,412430,421680,414420,414580,424482,415482
11300,422870,409958,424278,416356,415956,415392,424168,415856,424606,424060,413358,414872,428872,412348,407142,419158,418384,429598,427134,412430,421680,414420,414580,424482,415482
11400,422870,409958,424278,416356,415956,415392,424168,415856,424606,424060,413358,414872,428872,412348,407142,419158,418384,424626,427134,412430,421680,414420,414580,424482,415482
11500,422870,409958,424278,416356,415956,415392,424168,415856,424606,424060,413358,414872,428872,412348,407142,419158,418384,424626,427134,412430,421680,414420,414580,424482,415482
11600,422870,409958,424278,416356,415956,415392,424168,415856,424606,424060,413358,414872,428872,412348,407142,419158,418384,424626,427134,412430,421680,414420,414580,424482,415482
11700,422870,409958,424278,416356,415956,415392,424168,415856,424606,424060,413358,414872,428872,412348,407142,419158,418384,424626,427134,412430,421680,414420,414580,424482,415482
11800,422870,409958,424278,416356,415956,415392,424168,415856,424606,424060,413358,414872,428872,412348,407142,419158,418384,424626,427134,412430,421680,414420,414580,424482,415482
11900,422870,409958,424278,416356,415956,415392,424168,415856,424606,424060,413358,414872,428872,412348,407142,419158,418384,424626,427134,412430,421680,414420,414580,424482,415482
12000,422870,409958,424278,416356,415956,415392,424168,415856,424606,424060,413358,414872,428872,412348,407142,419158,418384,424626,427134,412430,421680,414420,414580,424482,415482
12100,422870,409958,424278,416356,415956,415392,424168,415856,424606,424060,413358,414872,428872,412348,407142,419158,418384,424626,427134,412430,421680,414420,414580,424482,415482
12200,422870,409958,424278,416356,415956,415392,424168,415856,424606,424060,413358,414872,428872,412348,407142,419158,418384,424626,427134,412430,421680,414420,414580,424482,415482
12300,422870,409958,424278,416356,415956,415392,424168,415856,424606,424060,413358,414872,428872,412348,407142,419158,418384,424626,427134,412430,421680,414420,414580,424482,415482
12400,422870,409958,424278,416356,415956,415392,424168,415856,424606,424060,413358,414872,428872,412348,407142,419158,418384,424626,427134,412430,421680,414420,414580,424482,415482
12500,422870,409958,424278,416356,415956,415392,424168,415856,424606,424060,413358,414872,428872,412348,407142,419158,418384,424626,427134,412430,421680,414420,414580,424482,415482
12600,422870,409958,424278,416356,415956,415392,424168,415856,424606,424060,413358,414872,428872,412348,407142,419158,418384,424626,427134,412430,421680,414420,414580,424482,415482
12700,422870,409958,424278,416356,415956,415392,424168,415856,424606,424060,413358,414872,428872,412348,407142,419158,418384,424626,427134,412430,421680,414420,414580,424482,415482
12800,422870,409958,424278,416356,415956,415392,424168,415856,424606,424060,413358,414872,428872,412348,407142,419158,418384,424626,427134,412430,421680,414420,414580,424482,415482
12900,422870,409958,424278,416356,415956,415392,424168,415856,424606,424060,413358,414872,428872,412348,407142,419158,418384,424626,427134,412430,421680,414420,414580,424482,415482
13000,422870,409958,422112,416356,415956,415392,424168,415856,419082,424060,413358,414872,428872,412348,407142,419158,418384,424626,427134,412430,421680,414420,414580,424482,415482
13100,422870,409958,422112,416356,415956,415392,424168,415856,419082,424060,413358,414872,428872,412348,407142,419158,418384,424626,427134,412430,421680,414420,414580,424482,415482
13200,422870,409958,422112,416356,415956,415392,424168,415856,419082,424060,413358,414872,428872,412348,407142,419158,418384,424626,427134,412430,421680,414420,414580,424482,415482
13300,422870,409958,422112,416356,415956,415392,424168,415856,419082,424060,413358,414872,428872,412348,407142,419158,418384,424626,427134,412430,421680,414420,414580,424482,415482
13400,422870,409958,422032,416356,415956,415392,424168,415856,415548,424060,413358,414872,428872,412348,407142,419158,418384,424626,427134,412430,421680,414420,414580,424482,415482
13500,422870,409958,422032,416356,415956,415392,424168,415856,415548,424060,413358,414872,428872,412348,407142,419158,418384,424626,427134,412430,421680,414420,414580,424482,415482
13600,422870,409958,422032,416356,415956,415392,424168,415856,415548,424060,413358,414872,428872,412348,407142,419158,418384,424626,427134,412430,421680,414420,414580,424482,415482
13700,422870,409958,422032,416356,415956,415392,424168,415856,415548,424060,413358,414872,428872,412348,407142,419158,418384,424626,427134,412430,421680,414420,414580,424482,415482
13800,422870,409958,422032,416356,415956,415392,424168,415856,415548,424060,413358,414872,428872,412348,407142,419158,418384,424626,427134,412430,421680,414420,414580,424482,415482
13900,422870,409958,422032,416356,415956,415392,424168,415856,415548,424060,413358,414280,428872,412348,407142,419158,418384,424626,427134,412430,421680,414420,414580,424482,415482
14000,422870,409958,422032,416356,415956,415392,424168,415856,415548,424060,413358,414280,428872,412348,407142,419158,418384,424626,427134,412430,421680,414420,414580,424482,415482
14100,422870,409958,422032,416356,415956,415392,424168,415856,415548,424060,413358,414280,428872,412348,407142,419158,418384,424626,427134,412430,421680,414420,414580,424482,415482
14200,422870,409958,422032,416356,415956,415392,424168,415856,415548,424060,413358,414280,428872,412348,407142,419158,418384,424626,427134,412430,421680,414420,414580,424482,415482
14300,422870,409958,422032,416356,415956,415392,424168,415856,415548,424060,413358,414280,428872,412348,407142,419158,418384,417552,427134,412430,421680,414420,414580,424482,415482
14400,422870,408740,422032,416356,415956,415392,424168,415856,415548,424060,413358,414280,428872,412348,407142,419158,418384,417552,427134,412430,421680,414420,414580,424482,415482
14500,422870,408740,422032,416356,415956,415392,424168,415856,415548,424060,413358,414280,428872,412348,407142,419158,418384,417552,427134,412430,421680,414420,414580,424482,415482
14600,422870,408740,422032,416356,415956,415392,424168,415856,415548,424060,413358,414280,428872,412348,407142,419158,418384,417552,427134,412430,421680,414420,414580,424482,415482
14700,422870,408740,422032,416356,415956,415392,424168,415856,415548,424060,413358,414280,428872,412348,407142,419158,418384,417552,427134,412430,421680,414420,414580,424482,415482
14800,422870,408740,422032,416356,415956,415392,424168,415856,415548,424060,413358,414280,428872,412348,407142,419158,418384,417552,427134,412430,421680,414420,414580,424482,415482
14900,422870,408740,422032,416356,415956,415392,424168,415856,415548,424060,413358,414280,428872,412348,407142,419158,418384,417552,427134,412430,421680,414420,414580,424482,415482
15000,422870,408740,422032,416356,415956,415392,424168,415856,415548,424060,413358,414280,428872,412348,407142,419158,418384,417552,427134,412430,421680,414420,414580,424482,415482
15100,422870,408740,422032,416356,415956,415392,424168,415856,415548,424060,413358,414280,428872,412348,407142,419158,418384,417552,427134,412430,421680,414420,414580,424482,415482
15200,422870,408740,422032,416356,415956,415392,424168,415856,415548,424060,413358,414280,428872,412348,407142,419158,418384,417552,427134,412430,421680,414420,414580,424482,415482
15300,422870,408740,422032,416356,415956,415392,424168,415856,415548,424060,413358,414280,428872,412348,407142,419158,418384,417552,427134,412430,421680,414420,414580,424482,415482
15400,422870,408740,422032,416356,415956,415392,424168,415856,415548,424060,413358,414280,428872,412348,407142,419158,418384,417552,427134,412430,421680,414420,414580,424482,415482
15500,422870,408740,422032,416356,415956,415392,424168,415856,415548,424060,413358,414280,428872,412348,407142,419158,418384,417552,427134,412430,421680,414420,414580,424482,415482
15600,422870,408740,422032,416356,415956,415392,424168,415856,415548,424060,413358,414280,428872,412348,407142,419158,418384,417552,427134,412430,421680,414420,414580,424482,415482
15700,422870,408740,422032,416356,415956,415392,424168,415856,415548,424060,413358,414280,428872,412348,407142,419158,418384,417552,427134,412430,421680,414420,414580,424482,415482
15800,422870,408740,422032,416356,415956,415392,424168,415856,415548,424060,413358,414280,428872,412348,407142,419158,418384,417552,427134,412430,421680,414420,414580,424482,415482
15900,422870,408740,422032,416356,415956,415392,424168,415856,415548,424060,413358,414280,428872,412348,407142,419158,418384,417552,427134,412430,421680,414420,414580,424482,415482
