FE,Run 1,Run 2,Run 3,Run 4,Run 5,Run 6,Run 7,Run 8,Run 9,Run 10,Run 11,Run 12,Run 13,Run 14,Run 15,Run 16,Run 17,Run 18,Run 19,Run 20,Run 21,Run 22,Run 23,Run 24,Run 25
12000,429200,424282,423742,426432,433464,422054,428078,429658,435588,428398,429938,423448,416622,413396,415366,416204,426330,429076,422972,432252,419334,430064,429776,425370,425328
12100,429200,424282,423742,426432,433464,422054,428078,429658,435588,428398,429938,423448,416622,413396,415366,416204,426330,429076,422972,432252,419334,430064,429776,425370,425328
12200,429200,424282,423742,426432,433464,422054,428078,429658,435588,428398,429938,423448,416622,413396,415366,416204,426330,429076,422972,432252,419334,430064,429776,425370,425328
12300,427690,424282,423742,426432,433464,422054,428078,429658,420946,428398,429938,423448,416622,413396,415366,416204,426330,429076,422972,432252,419334,430064,429776,425370,425328
12400,427690,424282,423742,426432,433464,422054,428078,429658,420946,428398,429938,423448,416622,413396,415366,416204,426330,429076,422972,432252,419334,430064,429776,425370,425328
12500,427690,424282,423742,426432,433464,422054,428078,429658,420946,428398,429938,423448,416622,413396,415366,416204,426330,429076,422972,432252,419334,430064,429776,425370,425328
12600,427690,424282,423742,416522,433464,422054,428078,429658,420946,428398,429938,423448,416622,413396,415366,416204,426330,429076,422972,432252,419334,430064,429776,425370,425328
12700,427690,424282,423742,416522,433464,422054,428078,429658,420946,428398,429938,423448,416622,413396,415366,416204,426330,429076,422972,432252,419334,430064,429776,425370,425328
12800,427690,424282,423742,416522,433464,422054,428078,429658,420946,428398,429938,423448,416622,413396,415366,416204,426330,429076,422972,432252,419334,430064,429776,425370,425328
12900,427690,424282,423742,416522,433464,422054,428078,429658,420946,428398,429938,423448,416622,413396,415366,416204,426330,427206,422972,432252,419334,430064,429776,425370,425328
13000,427690,424282,423742,416522,433464,422054,428078,429658,420946,428398,429938,423448,416622,413396,415366,416204,426330,427206,422972,432252,419334,430064,429776,425370,425328
13100,427690,424282,423742,416522,433464,422054,428078,429658,420946,428398,429938,423448,416622,413396,415366,416204,426330,427206,422972,432252,419334,430064,429776,425370,425328
13200,427690,424282,423742,416522,433464,422054,428078,429658,420946,428398,429938,423448,416622,413396,415366,416204,426330,427206,422972,432252,419334,430064,429776,425370,425328
13300,427690,424282,423742,416522,433464,422054,428078,429658,420946,428398,429938,423448,416622,413396,415366,416204,426330,427206,422972,432252,419334,430064,429776,425370,425328
13400,427690,424282,423742,416522,433464,422054,428078,429658,420946,428398,429938,423448,416622,413396,415366,416204,426330,427206,422972,432252,419334,430064,429776,425370,425328
13500,427690,424282,423742,416522,433464,422054,428078,429658,420946,428398,429938,423448,416622,413396,415366,416204,426330,427206,422972,432252,419334,430064,429776,425370,425328
13600,427690,424282,423742,416522,433464,422054,428078,429658,420946,428398,429938,423448,416622,413396,415366,416204,426330,427206,422972,432252,419334,430064,429776,425370,425328
13700,427690,424282,423742,416522,433464,422054,428078,429658,420946,428398,429938,423448,416622,413396,415366,416204,426330,427206,422972,432252,419334,430064,429776,425370,425328
13800,427690,424282,423742,416522,433464,422054,428078,429658,420946,428398,429938,423448,416622,413396,415366,416204,426330,427206,422972,432252,419334,430064,429776,425370,425328
